-8.918143497501002104e-01
-8.918143497501002104e-01
-8.918143497501002104e-01
-8.918143497501002104e-01
-8.918143497501002104e-01
-8.918143497501002104e-01
-8.918143497501002104e-01
-8.918143497501002104e-01
5.086751707382250132e+00
9.353182136748235953e-01
5.776815994699547874e-01
6.614426401065964800e-01
1.551508234118034180e-01
-7.953850279322403072e-01
9.353182136748235953e-01
5.776815994699547874e-01
6.614426401065964800e-01
1.551508234118034180e-01
-7.953850279322403072e-01
9.353182136748235953e-01
5.776815994699547874e-01
6.614426401065964800e-01
1.551508234118034180e-01
-7.953850279322403072e-01
9.353182136748235953e-01
5.776815994699547874e-01
6.614426401065964800e-01
1.551508234118034180e-01
-7.953850279322403072e-01
9.353182136748235953e-01
5.776815994699547874e-01
6.614426401065964800e-01
1.551508234118034180e-01
-7.953850279322403072e-01
9.353182136748235953e-01
5.776815994699547874e-01
6.614426401065964800e-01
1.551508234118034180e-01
-7.953850279322403072e-01
9.353182136748235953e-01
5.776815994699547874e-01
6.614426401065964800e-01
1.551508234118034180e-01
-7.953850279322403072e-01
9.353182136748235953e-01
5.776815994699547874e-01
6.614426401065964800e-01
1.551508234118034180e-01
-7.953850279322403072e-01
